3,"Strona Allegro.pl nie jest do końca dostosowana dla osób niewidomych. Czytnik ekranu nie widzi bowiem opcji wyboru płatności. Musiałam podczas zakupów na niniejszej platformie skorzystać z pomocy osoby widzącej, a nie zawsze mam taką możliwość. Mam nadzieję, że Allegro to poprawi."
1,"Nie polecam, chore prowizje. Allegro chce zniechęcić nas sprzedawców aby zrezygnować ze sprzedaży u nich a sami rozkręca swój sklepik allegro oficjalny. Sprawa została parę dni zgłoszona do UOKiK z czego polecam każdemu taki ruch w stronę allegro :)"
1,"Allegro stosuje BANDYCKIE praktyki łamiąc tym samym prawo konsumenta. Konsument jest zmanipulowany, a podstawowe inf dotyczące opłat i prowizji są napisane w sposób niejasny i zagmatwany, tak by na końcu Sprzedawca zapłacił  7,9% wartości każdego sprzedanego towaru tzw kosztów transakcji dla allegro, nawet od takiej transakcji gdzie kupujący zrezygnował z zakupu. Aplikacja ""Allegro Lokalnie"" jest sprytnie zaszyta w aplikację Allegro a jest to zupełnie inny produkt! złodziejski i NIE CHRONIĄCY W ŻADEN SPOSÓB ANI SPRZEDAJĄCEGO ANI KUPUJĄCEGO ma tylko na celu wyłudzić bardzo wysoki koszt za transakcję nawet tą ktora nie doszła do skutku - 7,9% !!!.Sprawę zgłaszam do UOKIKu, następnie do sądu (nieuczciwe praktyki handlowe, próba wyłudzenia, celowe wprowadzenie w błąd (art 386par1 KK)."
1,NA ALLEGRO DZIAŁA PROGRAM TYLKO PROGRAM OCHRONY SPRZEDAJĄCYCH A KUPUJĄCY JEST NA ŁASCE SPRZEDAJĄCEGO SPRZEDAJĄCY NIE MA TOWARU A WYSTAWIA ŻE JEST W SPRZEDAŻY A CO NA TO ALLEGRO NO SPRZEDAJĄCY MOŻE SIE POMYLIĆ I ZERO KONSEKWENCJI NIECH KUPUJĄCY SIE POMYLI NP PO 15 DNIACH SPRÓBJE ZWRÓCIĆ TOWAR  TO CHYBA KONIEC ALLEGRO
5,moja ulubiona platforma do zakupów
1,"Mało jest firm w Polsce, które tak ""olewają"" swoich klientów jak Allegro. Jako sprzedawca z 15 letnim stażem jestem zażenowany i zniesmaczony poziomem wsparcia oraz pomocy dla swoich klientów. Pracownicy pomocy nie znają własnego regulaminu lub go nie rozumieją , większość odpowiedzi są to gotowce z FAQ zupełnie nie na temat lub zupełnie nieprzydatne .Mam wrażenie że zupełnie nie rozumieją tekstu pisanego lub nie czytają z czym się do nich zwracam .Kompletna niekompetencja , nieudolność , arogancja  , całkowity brak chęci pomocy , spychologia , brak odpowiedzi na konkrety lub zupełnie pomijanie czegoś co jest ewidentnie im nie wygodne lub nie pasuje do „gotowca odpowiedzi”  Pracownicy nie rozumieją że zaufanie klienta buduje się bardzo długo ale traci się szybko. Doszło do tego że nie są w stanie zweryfikować czy zwróciłem kupującemu wpłatę mimo że zwrot odbył się przez system Allegro i za wszystkie takie operacje jest odpowiedzialne Allegro . U mnie w karcie zwrotu jest informacja o zwrocie – w karcie zakupu jest informacja o zwrocie i kod  identyfikator tego zwrotu oraz informacja o zwrocie prowizji i oczywiści email z potwierdzeniem zwrotu z powtórzonym identyfikatorem aukcji i  identyfikacją operacji zwrotu. Jak widać jest to jeszcze za mało mimo że wszystkie te informacje są w systemie Allegro i są przez ten system generowane i potwierdzane . Firma zamiast bzdurnych ankiet , reklam  , zmian bez konsultacji i testów i opinii na nich temat powinna się skupić na podniesieniu jakości obsługi ponieważ żadne wydane pieniądza na reklamy nie zmienią opinii o serwisie jakie maja użytkownicy serwisu na podstawie własnych doświadczeń z taką firmą  . To dlatego firma posiada beznadziejną reputacje oraz bardzo negatywne  oceny w serwisach oceniających, a co najciekawsze taka ilość negatywnych ocen w ich własnym systemie oceny na pewno skutkowała by  już dawno zawieszeniem konta i braku możliwości korzystania z serwisu Allegro…..W konkursie najgorszej firmy w Polsce na pewno jest faworytem do miejsca na podium….PS. Dotyczy odpowiedzi Allegro ... Wiele razy zwracałem się do pomocy i na tej podstawie wystawiam ocenę ..Jest to kompletna strata czasu mojego ponieważ tak jak napisałem osoby pracujące tam są kompletnie niekompetentne , nieznające własnego regulaminu bądź go nie rozumieją . Właśnie pracownik pomocy napisał mi że nie może zweryfikować czy zwróciłem wpłatę kupującemu mimo że odbyło się to przez system Allegro - są to normalne  kpiny z waszej strony na które brak jest już cenzuralnych słów..Moja ocena ""słabo"" jest i tak o wiele za wysoka ..niestety nie można już niższej wystawić w Trustpilot.."
5,"Szybka wysyłka, produkt zgodny z opisem.Polecam"
1,"Zamknąć bubel ALLEGRO LOKALNIE! Zwolnić menedżera, który zatwierdził wdrożenie tego tworu. Najlepiej go wysterylizować żeby nie przekazał swoich genów :-(Obniżyć prowizje na Allegro.plZamiast botów, w pomocy powinni być ludzie (najlepiej inteligentni, ale _głupi_ człowiek lepszy niż pseudo-inteligentny bot!)."
1,"Nie da się wystawić przedmiotu na Allegro, jest tylko opcja Allegro Lokalnie - gdy ktoś kupi przedmiot z opcją odbioru osobistego i nie odbierze, jestem w plecy ""opłatę za obsługę transakcji"" - bo w przeciwieństwie do zwykłego Allegro, ta jest bezzwrotna."
1,"KLIENT I SPRZEDAJĄCY,Jestem starszą osobą brak mi słów jak z łatwej czytelnej obsługi ALLEGRO stało się beznadziejne, coraz trudniej mi się poruszać po tym bałaganie, gdzie wciska się z każdej strony nachalna i wkurzająca propaganda kupna. Dno."
1,"Sprzedaję tanio,głównie rzeczy po dzieciach,ale żeby z 7szt ubranek sprzedanych za 9zł ,zabrać jeszcze 2,53 prowizji-kpina!prowizja za wysyłkę-nie wierzę!ja za nią płacę i ktoś mi oddaje...a ktoś na tym zarabia....zniechęcona jestem bardzo ,a dużo sprzedawałam i kupowałam,ale to już pewnie przeszłość....a szkoda..."
1,"Kiedyś regularnie, teraz sporadycznie korzystam z usług tej platformy. Ostatnio wystawiłem opony na sprzedaż i po sprzedaży za 900 zł zostałem obciążony kwotą 100 zł prowizji. To jest istne zdzierstwo i oszustwo! Reklamy zachęcały, aby za darmo wystawić aukcje, liczyłem się z prowizją, ale nie taką! Obsługa dramatyczna - nie ma numeru telefonu infolinii, a na kontakcie e-mailowym odpowiadają boty. Nie polecam."
1,"Allegro ostatnimi czasy jest nastawione tylko na zarabianie. Non stop podnoszą prowizje, a sprzedawcom w żaden sposób nie pomagają. Allegro to boty, które są nastawione jedynie na kasę. Prowizja od sprzedaży, prowizja od wysyłki, prowizja od prowizji + 6zł. Dramat prowadzony przez monopolistę. Do tego w żaden sposób nie są pomocni."
2,"Niestety Allegro schodzi na psy. To mój już 4 zakup i czwarta reklamacja. Kasa jest dla nich ważna a robienie w bambuko kupującego to norma.Towar dosyłany na raty a samochód stoi rozebrany. Jak tak dalej pójdzie to sprzedający będą wysyłać puste paczki. Spór na Allegro to kpina z ludzi.Nadano numer przesyłki oto odpowiedź ale słowa nie ma że owszem nadano i nie wysłano, ale kogo to obchodzi?Nie musisz nie kupuj na Allegro liocz się z tym że kurier toliczy się dla ciebie ale już nie koniecznie dla sprzedającego i Allegro.Wniosek zero zakupów z opłatą z góry później same problemy!!!"
1,"Zakupiłam w piątek kask za 200 zł.Bóg wie gdzie popłynęły pieniądze, gdyż sprzedający nie wystawiał oferty na Allegro lokalnie, nie podawał swojego nr konta i nie ma pojęcia o transakcji .Zarówno sprzedający, jak i ja, jesteśmy skonsternowani, ponieważ OSZUKANO NAS, a mnie dodatkowo okradziono ! !Nr aukcji w ogóle nie kwalifikuje się do formularza reklamacji na Allegro i jedyna opcja, to Napisz do sprzedającego.Jakiś absurd! Sprzedający NIE WYSTAWIAŁ ZADNEJ OFERTY NA ALLEGRO!UWAŻAJCIE NA TĘ STRONĘ !NIE PRZELEWAJCIE PIENIĘDZY !"
1,"Niedawno kupiłem telefon A70 miał być z gwarancja i rachunkiem. Okazało się, że towar dostałem  bez papierów. Twierdzil, że wysłał. Allegro na moje pismo napisało do sprzedającego, aby jak nie ma rachunku poszedł i wziął kopię rachunku. Sprzedający sprawę olal, a allegro nie zrobiło nic. To jest gwarancja allegro."
1,Według allegro i jego pracowników ktorzy  twierdza ze regulamin pozwala oceniać przedmiot nawet jesli do transakcji nie doszlo. W moim przypadku klient zrezygnował z zakupu a ocenił zgodność z opisem na 1 gwiazdkę. Jak można oceniać coś czego się nie dostało? Druga sprawa że prowizję na allegro to czyste dymanie sprzedawców
1,"Kupiłem filtr HW 302 1000/l h. Przez pierwszy 1 miesiąc wszystko było w miarę ok oprócz tego że był strasznie głośny(a był w sypialni), teraz po pół roku:-głośny, nie do wytrzymana-przepływ 300/l h-pełno przez niego glonów w akwariumNie polecam. Ładny i tani, ale nie polecam."
1,Wysokie prowizje i nowa prowizja od kosztów wysyłki spowodowała drastyczny wzrost cen. Cena na Allegro są już wyższe niż w sklepach stacjonarnych i w sklepach internetowych. Zakupy na Allegro stały się nie opłacalne.
2,Nie ma praktycznie nadzoru na aukcjami. Wiele firm sprzedaje ten sam towar z różnych kont lub z niewiele różniącymi się cenami. Przeglądanie niektórych kategorii zamieniło się w koszmar gdyż kilka stron zawiera te same przedmioty. Wyszukiwanie przedmiotów też praktycznie nie działa gdyż sprzedający celowo podają błędne opisy (np.kolor przedmiotu). Zgłaszanie takich i podobnych nieprawidłowości to strata czasu - nigdy nikt nie reaguje.
1,Zaczelo sie dojenie ludzi szczyt chamstwa allegroto joz samo nie wie za co liczyc prowizjie zrobili sobie smarta i za  ich usluge nieplacisz od kosztow wysylki  paczka na poczcie kosztuje 13 zl a oni licza sb prowizjie 10% od ceny paczki czyli na wysylke masz 11.70 zwykly szwingiel wstyd allegro opinia 1 a ludzi pilnujecie koniec wasz nadejdzie szybko nie polecam za bardzo zachlanny serwis sami sobie zaprzeczacie prowizja od dostawy platna a wasz smart jest darmowy tez za niego musze placic zenada
1,"Jedna gwiazdka za zmianę przepisów obowiązujących od maja a dotyczących anulowania zamówienia. Teraz sprzedajacy, po godzinie od zamówienia podaje informacje ""towar w przygotowaniu"" lub ""oczekuje na nadanie"" i pomimo oferty wysyłki do 24 godzin, informacja taka widnieje kilka dni i nic się nie zmienia, ja natomiast nie mogę anulować zakupu, pomimo cwaniactwa i nieuczciwości sprzedawcy, który nie posiada towaru w magazynie a wystawia ofertę. To nie jest duża ilość takich sprzadwcow ale się trafiają, a dzięki tej zmianie dotyczącej anulowania zakupu daliście im atut do ręki."
1,"Jestem klientem portalu od kilkunastu lat i zostawiam tam sporo pieniędzy, mam wykupiony pakiet SMART, ale to co się teraz tam dzieje, woła o pomstę do nieba. To co napiszę, niech będzie przestrogą dla innych. Kupiłem przedmiot, zapłaciłem za towar ponad tysiąc złotych za pobraniem kurierowi, dodatkowe koszty. Pierwszy zonk, to brak faktury lub innego pokwitowania, przypomnienia nic nie dają. Towar był uszkodzony, sprzedający napisał, że wymieni go na kolejny. Odesłałem, koszta. Dostałem kolejny po przypomnieniu, po ponad tygodniu. Miał tą samą wadę i jeszcze kolejną. Napisałem, że odsyłam i chcę zwrot pieniędzy. Sprzedający odpisał, że zwróci po 14 dniach. Po 14 dniach napisał, że nie zwróci. Napisałem do Allegro o zwrot pieniędzy w ramach ochrony kupujących. Po godzinie dostałem odmowę i odsyłają mnie do sprzedawcy :). Nie mam towaru, wydanych pieniędzy, faktury i gwarancji bezpieczeństwa. Nie wiem jak inni, ale ja podziękuję. Pomoc Allegro w sprawie - marginalna."
1,"Są w tej chwili bardzo negatywne a to z powodu pobierania prowizji za wysyłkę która była zastosowana według obowiązującego cennika.Jak można obniżyć skoro taki jest cennik usługi wysyłki, nie zostało nic zawyżone, a wracając do usługi allegro smart gdy drukuję etykietę to in-post i tak nalicza 13.99 a nie jak jest u Was 8.99 czyli znowu jestem do tyłu. Przykro mi stwierdzić że jednak jest to jednak naciąganie zwykłych pojedynczych klientów, którym i tak jest trudno cokolwiek sprzedać jako pojedyncze artykuły bo bardziej preferujecie niby firmy które naciągają klientów i jeszcze gdy wystawi się negatywną opinię zgodnie z prawdą to Wy takie opinie kasujecie, tak więc widać na konkretnych przykładach że allegro nastawiło się na zyski z niby firm. Kiedyś na początku allegro było szczególnie dla maluczkich i jakoś z tego żyli taka była to intencja załpożycieli, odkąd jednak zostało sprzedane firmie zagranicznej znieniło się nie do poznania. Między innymi efekt po wyżej opisanej sprawy prowizji. Może faktycznie wzbogacicie się tymi kilkoma groszami od zwykłego allegrowicz. Już różne były afery na allegro a teraz i jakoś z tego się wywijaliście. Teraz to nawet nie potraficie sprawdzić prawidłowości cenników za usługi wysyłki ale co tam ważne aby ściągnąć  prowizję a co ""niech sobie nie myślą"" Tak to teraz rzeczywistość na allegro."
1,"Sprzedałem przedmiot, klijet nie odebrał i napisał o zwrot kosztów do allegro, ci oddali mu kasę a ja zostałem z przedmiotem, kosztami przesyłki w dwie strony i prowizja za sprzedaż, a jak chciałem dojść moich racji to zablokowali mi konto."
1,"Zamówiłem buty rozm.42 otrzymałem 26 czyli 40, zgłosiłem problem na allegro.OLALI mnie iodesłali do sprzedawcy bo oni nie widzą problemu!"
1,"Sprzedaję, okazjonalnie. Klient miał zastrzeżenia do przedmiotu i chcę mu zwrócić pieniądze. Nie mam pieniędzy na koncie powiązanym i tutaj zaczyna się kołomyja jak mam wpłacić pieniądze na konto, z którego następnie będzie zwrócone Klientowi? Konto do wpłat prowizji dla Allegro i zrobienie nadpłaty i z tej nadpłaty zwrot pieniędzy nie działa, sprawdzone. Uzgodniłem z Klientem, że ostatecznie oddam pieniądze poza Allegro.  Strata czasu dla całych 88PLN. Nie będę tracił pół dnia, żeby rozwiązać w sumie banalny problem. Dno, dno, dno.W odpowiedzi: 3 dzień tak robię jak piszecie poniżej i bez efektu, brak informacji emailowej z Waszej strony o tym ,że operacja nie powiodła się. Za to emaile żeby ocenić sprzedającego, kupiony produkt etd, po kilka razy dziennie. Bałagan, nieprzejrzyste menu, marny hotline - efekt braku realnej konkurencji na polskim rynku. I ocena neutralna mnie jako sprzedającego z powodu zakładam niewysłania towaru do klienta w ciągu 24h. Byłem na wyjeździe o czym poinformowałem kupującego i nie miał nic przeciwko, że 3 dni poczeka. Dramat. Rzadko coś sprzedaję i świadomie coraz rzadziej cokolwiek tutaj kupuję."
1,"Wstydem jest to ze macie ponad jedna gwiazdkę tutaj. Przy czym sami wymagacie miliona punktów I 4,85/5 gwiazdek, aby być neutralnym sprzedawca i dostać się do strefy okazji i wyprzedazy itd To jest śmieszne ze ja jako nowy sprzedawca po uzyskaniu 1 negatywa w skali 20 ocen nie mogę już normalnie funkcjonować na Allegro. Jestem zamknięty na strefę okazji, wyprzedazy, Smart, monety itd. TRAGEDIA. To jest BARDZO DEMOTYWUJĄCE dla nowego sprzedawcy !!! Zastanawiam się czy po prostu nie zakończyć sprzedaży bi to jest śmieszne. Zmieńcie coś aby nowy sprzedawca miał łatwiejszy start bo ludzie będą po prostu rezygnować z wystawiania ofert na Allegro"
1,"Serwis Allegro ogranicza wolność słowa.Naszej firmie zostało zablokowane konto dlatego że na stronie ""O mnie"" zawarto informację, że my jako firma Sprzedająca - też możemy wystawić firmie Kupującej nasze komentarze:na ich stronach www, na ich wizytówce Google, profilu Facebook i wszelkich innych serwisach i katalogach w których firma Kupującego jest zindeksowana.Oficjalne wytłumaczenie:""Informacje na stronie 'O mnie' mogą jedynie poszerzać wiedzę o Sprzedającym i transakcjach. Informacje zawarte takiej wiedzy nie poszerzają.""i już,i wystarczy,i cenzura.Zdaniem Allegro takiej wiedzy o transakcjach ta informacja nie poszerza (!), a więc cenzura jest uzasadniona.Dobrze wiemy Szanowne Allegro jaki jest cel tej cenzury: lizanie otworu Kupującemu, by bez konsekwencji mógł wystawiać swoje negatywne komentarze terroryzując Sprzedawcę taką możliwością, by czuł się on Panem i osobą dominującą w transakcji.Po co ? by kupował, kupował, kupował... i przynosił ZYSKa Sprzedawca swoje prawa może schować w swój otwór, przyjdzie na jego miejsce następny.EDYCJA do odpowiedzi Allegro:> ""naszą intencją jasne trzymanie się zasad i regulaminu""Regulamin nie zabrania podawania takiej informacji, a dodatkowo ta informacja (wbrew temu co nam zarzucono)poszerza wiedzę Kupującego o Sprzedającym i transakcjach,więc jedynym powodem był ten opisany.Nie podamy numeru zgłoszenia do tej sprawy,bo Wasza odpowiedź to tylko zagrywka PR, i nic nie da zgłaszanie tego do Waszych ""kanałów w mediach społecznościowych"" bo nie pozwolicie na taki zapis (chociaż nie łamie regulaminu) bo Kupujący mając powszechnie tą wiedzę nie czuli by swojej dominującej pozycji w transakcjach.Poza tym obawiamy się trafienia na Waszą czarną listę. Po prostu nie mamy do Was zaufania."
1,Przez te prowizje od wysyłki handel drobnicowy umiera.
1,Tragedia. Sprzedający się nie liczy. Kupujący zawsze ma rację. Wycalujcie dupę jeszcze kupującym...
1,"Program Ochrony Kupujących to fikcja. Kupiłem urządzenie, którego stan opisany był jako bardzo dobry plus. Po otrzymaniu przedmiotu okazało się, że jest on niesprawny. Dodatkowo sprzedaż prowadzona była z konta ze statusem konta firmowego, gdzie określone były warunki zwrotu towaru. Otrzymałem również maila z warunkami zwrotu. Po sprawdzeniu sprzętu i przekonaniu się, że właśnie ktoś sprzedał mi złom zdecydowałem się go odesłać bez podania przyczyny. Ze sprzedającym nie ma kontaktu telefonicznego (pomimo podanego na aukcji numeru). Sprawa została zgłoszona na policję i potwierdzenie złożenia zawiadomienia zostało dołączone do wniosku ""Programu Ochrony Kupujących"". Wniosek został odrzucony, ponieważ wg serwisu to sprzedający finalnie rozpatruje kwestie reklamacji - gdzie ja o reklamacji nie wspominałem - tylko dokonałem zwrotu towaru za pośrednictwem serwisu Allegro. Zostałem więc ładnie oszukany przez sprzedającą, która dodatkowo ściągnęła wszystkie aukcje po tym jak rowzinął się spór w mojej sprawie. Czas skierować się w kierunku innych platform lub sklepów stacjonarnych. Kupując już nowe urządzenie zdecydowałem się skorzystać z usług sklepu stacjonarnego. Wolę dać zarobić firmie, która przy poważnym zakupie podchodzi do klienta w sposób rzeczowy a nie próbuje go zbyć. Jeżeli dokonałem zwrotu w terminie określonym przez warunki zwrotu, to dlaczego próbuje się mi wcisnąć żenujący tekst o tym, że to sprzedający ma ostateczne słowo co do reklamacji, której ja nie zgłaszałem?"
1,Widze ze ktos z allegro  czyta te opinie ale czy trafiaja one na biurka decydentow?czy nie wzrusza was zalew negatywnych opinii czy jednak zamierzacie cos z tym zrobic?Pamietam allegro z 2008 roku jak zaczelismy tam sprzedawac.Kupowaly osoby w wieku ponad 60 letnie.Teraz młodziez nie moze sie odnalezc w tym serwisie.Takie to sa udogodnienia.
1,"Nie polecam nie oddano mi zwrotu prowizji 80 zł za uszkodzony przedmiot, gdzie zwróciłem do kupującego 100% kwoty wraz z kosztami dostawy. Nic nie zarobiłem nawet 1 zł, a 80 zł straciłem."
1,"Najgorsza platforma. Wymyślili zasady i regulamin ale w ogóle go nie przestrzegają. Na te same problemy jeśli się im zgłasza w zależności do jakiego działu się napisze otrzymujemy różne sprzeczne odpowiedzi. To jakiś absurd. Odpowiedzi z ich strony są tylko na zasadzie … i tak z nami nie wygrasz radź sobie sam lub spadaj. Takich przykładów mam dziesiątki. No słuchajcie gdyby było inaczej ocena serwisu nie była by tak żenująco niska. Z znikąd się to nie bierze. Siedzi teraz jakiś matoł klepie odpowiedzi na opinie, negatywne opinie użytkowników bo innych nie widzę. Bu ha ha ha. W ogóle go nie żałuję, Ten serwis nie ma żadnego szacunku do swoich użytkowników, do sprzedawców przede wszystkim. Żadnego szacunku."
2,"To że prowizja jest dość wysoka to wiedzą chyba wszyscy, ale nie narzekam ponieważ Allegro daje mi zarobić na życie. Inną sprawą jest to, że stosunek do sorzedających jest jak do jakiegoś g*wna. Dotyczy to mojej godności, dlatego już od kilku miesięcy rozwijam wlasny sklep (i idzie dość dobrze) i sklepy na innych marketplacach, na których do sprzedających podchodzą z szacunkiem. Polecam zamienić nastawienie do sprzedających, inaczej wszyscy od was uciekną. Jeżeli nic się nie zmieni to przyszłość Allegro widzę następująco: Allegro podnosi prowizję > sprzedające przerzucają ją na kupujących robiąc wyższe ceny na produkty > kupujące w pewnym czasie zauważą, że w sklepie internetowym można kupić taniej i będą tam kupować."
1,Pożeracze prowizji. Niedługo zostaną sami jako sprzedawcy :)
1,"Prowizje z kosmosu. Automat, który odpowiada tutaj, że jest to 5-15%: kłamie!!!!W mojej kategorii jest to 10% plus wyróżnienie 19 PLN/10 dni plus 5% dodatkowo od sprzedaży za ofertę wyróżnioną plus jeśli to jest smart i wartość przekracza 100 PLN to muszę sfinansować dodatkowy koszt przesyłki ok 8 PLN, którego nie mogę przenieść na kupującego. Reasumując, przykładowo:  Towar za 101PLN brutto, to koszty które potrąca allegro: 101PLN - (10,10PLN + 5,05PLN + 19 PLN + 8 PLN) = 101PLN - 42,15PLN.Na zakup towaru i marżę mam 58,85PLNmoja marża w codziennej sprzedaży poza allegro to 5-10%. Dla zaistnienia na tym portalu muszę ją zwiększyć o dodatkowe 42%!!!!Czy to nie jest wykorzystywanie pozycji monopolisty?Czy to nie nadaje się do analizy przez UOKiK?...to w odpowiedzi na komentarz allegro:mam najniższe ceny w kategorii, jakość identyczną, opisy i zdjęcia profesjonalne! bez wyróżnień nie pozwalacie sprzedawać!!Rozbrajają mnie transakcje widoczne na tradewatch, kiedy klienci płacą 200 PLN za coś co na moich aukcjach kosztuje 120 PLN! Ani o sprzedawcę, ani o kupującego nie dbacie! Trzepanie kasy - to to co się liczy!"
1,"Ogólnie rzecz biorąc zbyt wysokie prowizje. Rozumiem, chcecie być drugim Amazonem, ale Polska nie jest drugimi stanami... Do tego dochodzi bardzo słaby UX, aplikacja, strona jest nadal jakby sprzed 20 lat XD starsze osoby naprawdę mają problemy z zakupami albo osoby nieogarnięte... a później telefony, Panie bo ja nie umiem, ale ofertę znaleźli, tylko strona jest jest dla nich zbyt mało oczywista. Weźcie się do roboty XD a wszyscy będziemy szczęśliwi"
1,"Odniosę się do tematu prowizji za wysyłkę, który poniżej się pojawia. Allegro sugeruje, żeby robić darmową wysyłkę, jak piszą, żeby klient nie płacił za wysyłkę. Zatem proszę wskazać która firma kurierska świadczy darmowe usługi - chętnie skorzystam. Używanie terminu darmowa wysyłka to fikcja... wysyłka zawsze kosztuje, tylko jest wliczona w cenę towaru... inaczej nie można tego rzetelnie określić.Apropos jeszcze prowizji... ja mam 11% na swoich produktach. Sprzedawałem coś za 50 pln - płaciłem 5,50 prowizji... dużo, ale ok, przełknąłem. Teraz gdy klient bierze wysyłkę kurierem za pobraniem (18 pln - i błagam proszę nie pisać, że to dużo, mam dobre stawki w DPD, ale przy płatności COD kartą dopłacam jeszcze do tych 18 pln... ) płacę 7,48. Niby taki mały zabieg ze strony allegro, a wzrost prowizji o 36%. Sprytne OSZUSTSWO.To może się jeszcze odniosę do odpowiedzi allegro poniżej.... nie wspomnę już o usilnym ściąganiu wszystkich do swojego programu.... ale powiem krótko... czytał Pan powyższe wogole? SMART za pobraniem??"
1,"Wysokie prowizje. Motoryzacja, nowe części samochodowe. Żeby coś sprzedać, trzeba często promować swoją ofertę. Prowizja sięga wtedy 15 % z małym haczykiem, często blisko 20 %. Nie mówię że zje to zarobek, ale to chore żeby pośrednik zarabiał więcej niż sprzedawca. Do tego prowizja od kosztów wysyłki? To już wogole jakiś absurd. Jeśli klient zapłaci za wysyłkę tyle ile ja za nią płacę to de facto dokładam do interesu wysokość prowizji właśnie. Poza tym z jednej strony promowanie Smarta a z drugiej od 1 lipca 70 % form wysyłki znika ze Smarta. Logiczne, prawda? Allegro wszędzie odpisuje że prowizję mają na rynkowym poziomie. Tylko nasuwa się pytanie, na jakim rynku robione są te porównania? Do kogo w Polsce można porównać niemalże monopolistę?"
1,"Dla sprzedających to jest dramat, trzeba dodatkowego człowieka do obsługi fanaberii allegro.Wstawiają fikcyjne dane a potem sprzedający musi się tłumaczyć, nie zwracają prowizji dla zasady licząc że ktoś się nie odwoła i kasa zostanie w allegro.Co chwile nowe utrudnienia. Bardzo trudno teraz na allegro się handluje.Edit: Nie ograniczacie prawa do zwrotu ale co chwile odrzucacie wniosek który jest oczywisty bo zrealizowany po przez wasze płatności i wasz system."
1,"Złodziejskie prowizje na poziomie 5-15% w zależności od kategorii, do prowizji za samą sprzedaż wliczają jeszcze prowizję od przesyłki. Wyróżnienia dają za darmo, ale żeby je wyłączyć, trzeba każdą z tych aukcji zamknąć POJEDYŃCZO żeby utrudnić wyłączanie wyróżnień... a jak zapomnisz to nagle tracisz 2000zł przez nieuwagę... prowizja pobierana od anulowanych i nieopłaconych zamówień GDZIE TO SIĘ POWINNA PROWIZJA SAMA ZWRACAĆ, ZŁODZIEJE TYLKO LICZA NA TO ŻEBYŚ COŚ PRZEOCZYŁ. A ILE NA TAKICH LUDZIACH ZARABIAJĄ GŁOWA MAŁA"
1,"Złodzieje, wyłudzacze, monopoliści - innych określeń na te patologie nie znajduję. Pamiętam jeszcze czasy sprawiedliwego Allegro sprzed lat, kiedy sprzedawca był traktowany jak człowiek, a nie jak jakaś dmuchana lalka do r*chania z dwóch stron - przez niedotlenionych kupujących z przerośniętymi ego i całujących ich po piętach pracowników Allegro. Współczuje ludziom, którzy wzięli kredyty na rozwój działaności i zakup towaru, a nawet nie mogą na nim zarobić przez chciwość tych hien z Allegro. A żeby wam się serwerownia spaliła - chociaż wtedy będziecie chyba musieli podnieść jeszcze bardziej prowizje na odbudowę ;))))"
1,"Jak chcesz zarobić, to nie sprzedając na allegro.Prowizja od prowizji, prowizja od wysyłki (usługa nie świadczona przez portal) ale najlepsze jest zmuszanie do korzystania z uslugi smart aby uniknac placenia tego haraczu w postaci prowizji od wysylki innej niz smart... M A F I A"
1,Platforma nastawiona wyłączenie na zysk dla siebie. Przedsiębiorcę traktują jako wroga i zawsze stają po stronie kupujących. W ich imieniu odpowiada chyba zawsze robot na zasadzie kopiuj wklej bez rozeznania sprawy. Prowizje są podnoszone systematycznie. Dodawane jakieś prowizje od prowizji do prowizji (debilizm i idiotyzm). Wykorzystują swoją monopolistyczną pozycję do promowania własnego sklepu allegro. Algorytm wyszukiwania istnieje chyba tylko na papierze - bo tam też zawsze najlepszą pozycję ma oficjalny sklep allegro. Szambowóz na kołach. Radzę wszystkim z tamtąd uciekać bo to prędzej czy później je...nie. Materialiści z allegro zamiast nauczyć się jeść łyżeczką to są nastawieni na żarcie chochlą albo bezpośrednio z garnka więc takie materialistyczne podejście do prowadzenia biznesu prędzej czy później odbije się czkwaką.
1,"Nie polecam. Firma wykorzystująca praktyki monopolistyczne. Prowizje 5-15% to zdecydowanie za dużo (pokrętne tłumaczenia, że ponoszą największe koszta). Problematyczne i czasochłonne odzyskiwanie prowizji za niedokończone tranzakcie, brak możliwości odzyskania opłaty za promowanie w przypadku odstąpienia klienta od umowy, co jest jawnym oszustwem ze strony allegro ponadto dodatkowe prowizje i opłaty jest ich potworna ilość korzystanie z akcji promocyjnych generuje potworne koszta. Polecam rozwijanie własnej platformy sprzedażowej ( dużo taniej i przyjemniej)"
1,prowizje z kosmosu
1,"Nie polecam portalu, za zagrywki monopolistyczne. Niepełne opisy na temat pobierania opłat. Ostatnio wstawiłem przedmioty z wyróżnieniem w bardzo atrakcyjnej cenie, to nie dość, że wcale ich nie sprzedałem (allegro sprzedawało swoje przedmioty drożej) to jeszcze policzyli za odnowienie oferty co kilka dni i zapłaciłem 600 zł za nic."
1,"Ciągłe praktyki monopolistyczne i najważniejszy ich własny OSA, co raz to nowe zakazy i nakazy."
